Image,Brand,Product_URL,Product
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-blue-tartan-checked-smart-tapered-fit-mid-rise-cotton-formal-trousers/16711372/buy,Men Tapered Fit Easy Wash
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-red-classic-regular-fit-solid-casual-shirt/12060228/buy,Classic Regular Fit Shirt
,Hubberholme,https://www.myntra.com/trousers/hubberholme/hubberholme-men-beige-slim-fit-solid-chinos/9566277/buy,Men Slim Fit Chinos
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-blue-cotton-smart-fit-printed-casual-shirt/18362200/buy,Cotton Smart Fit Printed Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-navy-blue-cotton-smart-fit-floral-print-casual-shirt/18362180/buy,Cotton Smart Fit Floral Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-mustard-pure-cotton-casual-shirt/16043016/buy,Pure Cotton Casual Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-white-regular-fit-solid-casual-shirt/11360300/buy,Men Regular Fit Casual Shirt
,Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--white-printed-pure-cotton-t-shirt/18489060/buy,Men Printed Cotton T-shirt
,Dennis Lingo,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-navy-blue-slim-fit-checked-casual-shirt/18126728/buy,Slim Fit Casual Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-grey-mandarin-collar-casual-shirt/19310374/buy,Mandarin Collar Casual Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-black--white-horizontal-striped-casual-shirt/18960144/buy,Men Striped Casual Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-lavender-comfort-horizontal-stripes-cotton-casual-shirt/17357442/buy,Cotton Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-green--white-slim-fit-camouflage-opaque-printed-cotton-casual-shirt/15770270/buy,Slim Fit Opaque Casual Shirt
,KETCH,https://www.myntra.com/shirts/ketch/ketch-men-pink-slim-fit-opaque-casual-shirt/16029768/buy,Slim Fit Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11397810/2020/2/3/c7e23aaf-4e66-400f-b053-cdcbd143d3c11580708614147-SOJANYA-Men-Navy-Blue-Classic-Regular-Fit-Solid-Smart-Casual-1.jpg",SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-navy-blue-classic-regular-fit-solid-formal-shirt/11397810/buy,Men Solid Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21368808/2022/12/31/dafb525a-24f9-4758-9ebf-52f3ad0ec2571672477262315VastraaFusionMenRedStandardBuffaloChecksCheckedCasualShirt1.jpg",Vastraa Fusion,https://www.myntra.com/shirts/vastraa-fusion/vastraa-fusion-men-cotton-standard-buffalo-checks-checked-casual-shirt/21368808/buy,Cotton Checked Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/16/f2877db4-92e3-4a02-8aa0-051995751e961568622621904-1.jpg",HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-navy-blue-slim-fit-solid-formal-shirt/10663206/buy,Men Slim Fit Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19997984/2022/9/19/012e70ad-25fa-4763-ba25-0efea74bce291663587237516-Roadster-Mens-Navy-Blazer-Printed-Short-Sleeve-Tshirt-371663-1.jpg",Roadster,https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--orange-typography-printed-pure-cotton-t-shirt/19997984/buy,Men Printed Cotton T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11397870/2020/2/11/1692ac34-651e-4837-bd50-e842b2b4f7b71581399978506-SOJANYA-Men-Red-Classic-Regular-Fit-Solid-Casual-Shirt-50215-1.jpg",SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-red-classic-regular-fit-solid-formal--shirt/11397870/buy,Men Regular Fit Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22062596/2023/2/21/96e880d0-eee8-4f4b-ace1-b0261bbdac5e1676971017631VMartMenColourblockedPolyCottonStraightTrackPant1.jpg",V-Mart,https://www.myntra.com/track-pants/v-mart/v-mart-men-colourblocked-mid-rise-straight-jogger/22062596/buy,Men Mid-Rise Straight Jogger
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21335840/2022/12/28/5b5f30c1-e662-462d-8298-622e2c3538171672239376630MasculinoLatinoMenTurquoiseBluePrintedT-shirt1.jpg",Masculino Latino,https://www.myntra.com/tshirts/masculino-latino/masculino-latino-men-printed-t-shirt/21335840/buy,Men Printed T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10986914/2022/11/24/9247fa28-dfde-47b0-9c51-f9650531160c1669290118149TheIndianGarageCoMenBlackSlimFitPrintedCasualShirt1.jpg",The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-black-slim-fit-printed-casual-shirt/10986914/buy,Men Slim Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/22/0f4188da-fcde-46b1-b381-3b42f8bcdda21574405652433-1.jpg",Oxolloxo,https://www.myntra.com/shirts/oxolloxo/oxolloxo-men-red--black-checked-casual-shirt/11042470/buy,Men Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/22/1792cba3-0c44-4ba3-9458-606e343537501574398906904-1.jpg",Oxolloxo,https://www.myntra.com/shirts/oxolloxo/oxolloxo-men-blue--black-regular-fit-checked-casual-shirt/11042452/buy,Men Regular Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20501918/2022/11/17/69563a45-d2bc-4f57-8c7d-0939a02336031668679305249-Mast--Harbour-Men-Tshirts-7471668679304669-5.jpg",Mast & Harbour,https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-white--red-graphic-printed-t-shirt/20501918/buy,Graphic Printed T-shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-turquoise-blue-classic-regular-fit-solid-formal-shirt/11598270/buy,Regular Fit Formal Shirt
,Shaftesbury London,https://www.myntra.com/shirts/shaftesbury-london/shaftesbury-london-men-white-smart-slim-fit-oxford-weave-solid-eco-friendly-formal-shirt/11637304/buy,Men Eco-Friendly Formal Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-blue-regular-fit-solid-casual-shirt/11360336/buy,Men Regular Fit Casual Shirt
,Mast & Harbour,https://www.myntra.com/tshirts/mast--harbour/mast--harbour-men-green-graphic-printed-t-shirt/20501922/buy,Graphic Printed T-shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-red-regular-fit-solid-casual-shirt/11360286/buy,Men Regular Fit Casual Shirt
,Hancock,https://www.myntra.com/shirts/hancock/hancock-men-red-slim-fit-printed-formal-shirt/11614408/buy,Slim Fit Formal Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-orange-classic-regular-fit-solid-smart-casual-shirt/11397906/buy,Men Classic Regular Fit Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-blue-regular-fit-solid-casual-shirt/11360340/buy,Men Regular Fit Casual Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-red-regular-fit-solid-casual-shirt/11360338/buy,Men Regular Fit Casual Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-mustard-yellow-regular-fit-solid-casual-shirt/11360334/buy,Men Regular Fit Casual Shirt
,ADWYN PETER,https://www.myntra.com/shirts/adwyn-peter/adwyn-peter-tartan-checked-new-cotton-casual-shirt/23233604/buy,Checked Cotton Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-white-classic-regular-fit-solid-formal-shirt/11598256/buy,Regular Fit Formal Shirt
,ether,https://www.myntra.com/tshirts/ether/ether-men-solid-ribbed-drop-shoulder-sleeves-t-shirt/20121334/buy,Drop-Shoulder Sleeves T-shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-peach-coloured--black-regular-fit-checked-formal-shirt/11741196/buy,Regular Fit Formal Shirt
,ADWYN PETER,https://www.myntra.com/shirts/adwyn-peter/adwyn-peter-spread-collar-tartan-checked-casual-shirt/23281612/buy,Tartan Checked Casual Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-blue-classic-regular-fit-solid-formal-shirt/11397950/buy,Men Regular Fit Formal Shirt
,MANQ,https://www.myntra.com/shirts/manq/manq-men-white--blue-slim-fit-striped-casual-shirt/11919670/buy,Slim Fit Striped Casual Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-orange-classic-regular-fit-solid-casual-shirt/12002988/buy,Regular Fit Casual Shirt
,HERE&NOW,https://www.myntra.com/tshirts/herenow/herenow-pure-cotton-t-shirt/21464320/buy,Pure Cotton T-shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-black-checked-tailored-slim-fit-easy-wash-trousers/17198514/buy,Men Slim Fit Trousers
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-blue-classic-regular-fit-solid-casual-shirt/12006352/buy,Regular Fit Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-blue--yellow-classic-slim-fit-printed-smart-casual-shirt/12073218/buy,Slim Fit Smart Casual Shirt
,ADWYN PETER,https://www.myntra.com/shirts/adwyn-peter/adwyn-peter-men-blue-tartan-checks-opaque-checked-casual-shirt/23310574/buy,Opaque Casual Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-olive-green--white-slim-fit-checked-casual-shirt/12182284/buy,Slim Fit Checked Casual Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-navy-blue--pink-slim-fit-checked-casual-shirt/12182278/buy,Slim Fit Checked Casual Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-navy-blue--green-slim-fit-printed-casual-shirt/12182296/buy,Slim Fit Casual Shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-red--navy-blue-slim-fit-checked-casual-shirt/12340830/buy,Slim Fit Casual Shirt
,ManQ CASUAL,https://www.myntra.com/shirts/manq-casual/manq-casual-men-mustard-yellow-knitted-slim-fit-solid-casual-shirt/12287210/buy,Knitted Slim Fit Casual Shirt
,VM,https://www.myntra.com/shirts/vm/vm-premium-spread-collar-silk-shirt/23093602/buy,Spread Collar Silk Shirt
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-turquoise-blue-slim-fit-solid-casual-shirt/12333822/buy,Slim Fit Casual Shirt
,GRITSTONES,https://www.myntra.com/shirts/gritstones/gritstones-men-white--black-striped-casual-shirt/12414844/buy,Men Casual Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-blue-classic-regular-fit-solid-formal-shirt/11397806/buy,Men Solid Formal Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-navy-blue-classic-regular-fit-solid-casual-shirt/12006376/buy,Men Regular Fit Casual Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-blue-classic-regular-fit-solid-casual-shirt/12006470/buy,Regular Fit Casual Shirt
,hangup trend,https://www.myntra.com/tshirts/hangup-trend/hangup-trend-men-blue-printed-round-neck-pure-cotton-t-shirt/14259040/buy,Printed Round Neck Pure Cotton T-shirt
,People,https://www.myntra.com/tshirts/people/people-men-mustard-yellow-printed-t-shirt/16772558/buy,Men Printed T-shirt
,hangup trend,https://www.myntra.com/tshirts/hangup-trend/hangup-trend-men-white--black-cotton-printed-henley-neck-t-shirt/14259064/buy,Printed Henley Neck T-shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-grey-checked-tailored-slim-fit-easy-wash-cotton-trousers/17198512/buy,Men Slim Fit Trousers
,HIGHLANDER,https://www.myntra.com/shirts/highlander/highlander-men-white-slim-fit-checked-cotton-linen-casual-shirt/12750214/buy,Slim Cotton Linen Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/8/d7193ee2-9253-4e46-a19e-ea48e29322d51617883103943-1.jpg",JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-green--yellow-regular-fit-printed-casual-shirt/14052438/buy,Regular Fit Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17433370/2022/3/8/e87de845-c089-4c5d-8f69-09c0d23637c91646714323250JAINISHMenBrownCheckedSmartSlimFitEasyWashTrousers1.jpg",JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-brown-checked-smart-slim-fit-cotton-formal-trousers/17433370/buy,Men Slim Fit Formal Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22003842/2023/2/16/5d753495-76fb-4ec8-accb-18b9d708709e1676551773169hanguptrendMensCasualShirtPureCottonSlimSolidPinkCollarPinkS1.jpg",﻿hangup trend,https://www.myntra.com/shirts/hangup-trend/hangup-trend-slim-fit-pure-cotton-casual-shirt/22003842/buy,Slim Fit Cotton Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17413318/2022/3/7/15a5fe41-1be1-4f4f-9666-feca09d1ee551646630846707JAINISHMenCoffeeBrownSmartSlimFitEasyWashTrousers1.jpg",JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-coffee-brown-smart-slim-fit-easy-wash-pure-cotton-formal-trousers/17413318/buy,Men Slim Fit Cotton Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13799350/2021/3/20/06224562-546a-4de7-b009-3618b0fa800b1616222779097SOJANYAMenPeach-ColouredSolidClassicRegularFitCottonFormalSh1.jpg",SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-peach-coloured-solid-classic-regular-fit-cotton-formal-shirt/13799350/buy,Regular Cotton Formal Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19723308/2022/8/29/f8bf8e83-c50b-4f41-ad82-1919992c4a121661794858674BlackPantherMensCharcoalActiFitTShirts1.jpg",Black Panther,https://www.myntra.com/tshirts/black-panther/black-panther-men-charcoal-slim-fit-t-shirt/19723308/buy,Men Slim Fit T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/4/0cfe3bad-2922-430a-88db-63d193a8f7cc1570169778611-1.jpg",LOCOMOTIVE,https://www.myntra.com/tshirts/locomotive/locomotive-men-black-printed-round-neck-t-shirt/10774620/buy,Printed Round Neck T-shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17198518/2022/2/17/b556f968-96f2-41ce-aa1d-4853fa5fa4231645115330725JAINISHMenGreyCheckedTailoredSlimFitEasyWashTrousers1.jpg",JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-grey-checked-tailored-slim-fit-easy-wash-formal-trousers/17198518/buy,Men Slim Fit Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23310592/2023/5/21/c922e7ec-8d72-4d19-abfe-e97c8cb6008a1684689717508ADWYNPETERMenBlackTartanChecksOpaqueCheckedCasualShirt1.jpg",ADWYN PETER,https://www.myntra.com/shirts/adwyn-peter/adwyn-peter-men-black-tartan-checks-opaque-checked-casual-shirt/23310592/buy,Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21368812/2022/12/31/9f2a8250-5794-45c1-9934-8cfbf70111a01672478028628VastraaFusionMenBlueStandardBuffaloChecksCheckedCasualShirt1.jpg",Vastraa Fusion,https://www.myntra.com/shirts/vastraa-fusion/vastraa-fusion-men-standard-buffalo-checked-cotton-casual-shirt/21368812/buy,Cotton Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13799340/2021/3/23/99bbc623-98c6-40be-b934-dc5e782ec2961616503858581-Sojanya-Since-1958-Mens-Cotton-Light-Green-Classic-Formal-Sh-1.jpg",SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-green-solid-classic-fit-cotton-formal-shirt/13799340/buy,Men Classic Fit Formal Shirt
,Campus Sutra,https://www.myntra.com/shirts/campus-sutra/campus-sutra-men-multicoloured-regular-fit-striped-casual-shirt/14228738/buy,Regular Fit Casual Shirt
,Club York,https://www.myntra.com/shirts/club-york/club-york-men-navy-blue-regular-fit-solid-casual-shirt/14176940/buy,Regular Fit Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-navy-blue--white-checked-regular-fit-formal-shirt/14401660/buy,Regular Fit Formal Shirt
,ADWYN PETER,https://www.myntra.com/shirts/adwyn-peter/adwyn-peter-tartan-checked-new-cotton-casual-shirt/23233614/buy,Checked Cotton Casual Shirt
,VIMAL JONNEY,https://www.myntra.com/tshirts/vimal-jonney/vimal-jonney-men-grey-striped-round-neck-t-shirt/10476618/buy,Striped Round Neck T-shirt
,Campus Sutra,https://www.myntra.com/shirts/campus-sutra/campus-sutra-men-black--orange-regular-fit-printed-casual-shirt/14228730/buy,Regular Fit Casual Shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-maroon-striped-smart-slim-fit-easy-wash-pure-cotton-trousers/17433394/buy,Men Slim Fit Trousers
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-green-solid-classic-regular-fit-cotton-formal-shirt/13799318/buy,Men Regular Fit Formal Shirt
,Roadster Fast and Furious,https://www.myntra.com/tshirts/roadster-fast-and-furious/roadster-fast-and-furious-men-mustard-yellow--black-typography-printed-pure-cotton-t-shirt/18308128/buy,Men Typography Printed T-shirt
,LOCOMOTIVE,https://www.myntra.com/tshirts/locomotive/locomotive-men-black-printed-round-neck-t-shirt/10777134/buy,Printed Round Neck T-shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-yellow-classic-regular-fit-solid-formal-shirt/13803932/buy,Regular Fit Formal Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-green--black-pure-cotton-printed-casual-shirt/14422916/buy,Cotton Printed Casual Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-coral-orange-cotton-classic-regular-fit-solid-formal-shirt/13803944/buy,Classic Fit Formal Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-olive-green-slim-fit-printed-casual-shirt/14380448/buy,Slim Fit Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-navy-blue--white-regular-fit-checked-casual-shirt/14404574/buy,Regular Fit Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-red--navy-blue-checkedc-regular-fit--casual-shirt/14404528/buy,Regular Fit Casual Shirt
,VASTRAMAY,https://www.myntra.com/shirts/vastramay/vastramay-men-turquoise-blue-regular-fit-solid-casual-shirt/14446404/buy,Regular Fit Casual Shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-blue-smart-slim-fit-easy-wash-pure-cotton-formal-trousers/17413276/buy,Men Slim Fit Cotton Trousers
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-white--black-pure-cotton-striped-casual-shirt/14422908/buy,Pure Cotton Casual Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-peach-coloured-slim-fit-solid-twill-weave-casual-shirt/14470868/buy,Slim Fit Pure Cotton Shirt
,HRX by Hrithik Roshan,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-printed-rapid-dry-training-or-gym-t-shirt/22097716/buy,Men T-shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-blue--white-striped-cotton-tapered-fit-trousers/17433366/buy,Striped Cotton Trousers
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-brown-solid-classic-regular-fit-cotton-formal-shirt/13799290/buy,Men Cotton Formal Shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-brown-smart-slim-fit-easy-wash-chinos-trousers/17430284/buy,Men Slim Fit Chinos Trousers
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-green-classic-regular-fit-solid-pure-cotton-formal-shirt/13799348/buy,Classic Fit Formal Shirt
,Hubberholme,https://www.myntra.com/shirts/hubberholme/hubberholme-men-yellow-slim-fit-solid-twill-weave-casual-shirt/14470862/buy,Slim Fit Pure Cotton Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-grey-solid-regular-fit-formal-shirt/14833708/buy,Men Regular Fit Formal Shirt
,ManQ CASUAL,https://www.myntra.com/shirts/manq-casual/manq-casual-men-orange-slim-fit-pure-cotton-casual-shirt/14705204/buy,Men Slim Fit Casual Shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-cream--brown-checked-cotton-casual-trousers/17447934/buy,Checked Cotton Casual Trousers
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-orange-solid-cotton-classic-formal-shirt/14833718/buy,Men Formal Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-blue-solid-cotton-formal-shirt/14833716/buy,Men Formal Shirt
,SOJANYA,https://www.myntra.com/shirts/sojanya/sojanya-men-orange-pure-cotton-classic-regular-fit-solid-formal-shirt/13799310/buy,Pure Cotton Formal Shirt
,The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-navy-blue--white-slim-fit-printed-casual-shirt/14828836/buy,Slim Fit Printed Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-blue-cotton-formal-shirt/14833720/buy,Men Blue Cotton Formal Shirt
,UNITED DENIM,https://www.myntra.com/jeans/united-denim/united-denim-men-mid-rise-slim-fit-stretchable-jeans/22602484/buy,Men Mid Rise Slim Fit Jeans
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-orange-cotton-casual-shirt/14821002/buy,Men Orange Cotton Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-turquoise-blue-cotton-casual-shirt/14820978/buy,Men Turquoise Casual Shirt
,JAINISH,https://www.myntra.com/shirts/jainish/jainish-men-rust-cotton-casual-shirt/14820986/buy,Men Rust Casual Shirt
,JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-navy-blue-solid-smart-slim-fit-easy-wash-cotton-trousers/17447938/buy,Men Slim Fit Cotton Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16190312/2021/11/27/a80c555e-5c19-4bb5-b98e-fb6265ef98bd1637988385252-The-Indian-Garage-Co-Men-Shirts-7211637988384667-1.jpg",The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-black-regular-fit-geometric-opaque-printed-casual-shirt/16190312/buy,Regular Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16190212/2021/11/27/57f2de54-0f20-4246-ba9a-2d7c1561adc91637988353617-The-Indian-Garage-Co-Men-Shirts-3651637988353034-1.jpg",The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-black-regular-fit-conversational-opaque-printed-casual-shirt/16190212/buy,Regular Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16190246/2021/11/26/b1fb859f-7013-46c2-b7c5-9b952d62a44b1637926413447-The-Indian-Garage-Co-Men-Shirts-1501637926412759-1.jpg",The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-navy-blue-regular-fit-abstract-opaque-printed-casual-shirt/16190246/buy,Regular Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16196704/2021/11/22/57af84a5-2e5a-4bbb-b570-307a02c4dbe01637580149056KETCHMenBlackSlimFitOpaqueColourblockedCasualShirt1.jpg",KETCH,https://www.myntra.com/shirts/ketch/ketch-men-black--grey-slim-fit-opaque-colourblocked-casual-shirt/16196704/buy,Slim Fit Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16190346/2021/12/10/4676b068-3f60-422a-80cb-af91bcef54d31639133260912-The-Indian-Garage-Co-Men-Shirts-8561639133260474-1.jpg",The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-green--white-tropical-print-cotton-casual-shirt/16190346/buy,Men Tropical Cotton Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16190124/2021/11/27/ce54af7c-e3d4-4382-bca3-ce7f902d4e051638004542537-The-Indian-Garage-Co-Men-Shirts-9841638004541983-1.jpg",The Indian Garage Co,https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-black-regular-fit-geometric-opaque-printed-casual-shirt/16190124/buy,Regular Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22751638/2023/4/13/085ca1d3-2f5d-40c4-8e61-9c81189c5f791681351175137VMartMenSolidTwillSpreadCollarCasualShirtFs1.jpg",V-Mart,https://www.myntra.com/shirts/v-mart/v-mart-spread-collar-casual-shirt/22751638/buy,Spread Collar Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23310584/2023/5/21/fa946603-cded-412b-ba7c-6593c4f883f41684689713066ADWYNPETERMenBlueGinghamChecksOpaqueCheckedCasualShirt1.jpg",ADWYN PETER,https://www.myntra.com/shirts/adwyn-peter/adwyn-peter-men-blue-gingham-checks-opaque-checked-casual-shirt/23310584/buy,Opaque Casual Shirt
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18082174/2022/4/28/c4839b30-3bc7-4b9f-a37d-a3a1630d3b321651161511090JAINISHMenBrownSmartSlimFitTrousers1.jpg",JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-brown-checked-smart-slim-fit-trousers/18082174/buy,Men Checked Slim Fit Trousers
"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18082144/2022/4/29/5834da32-ff38-4fac-8ed5-096b7b2615251651209200597JAINISHMenGreyCheckedSmartSlimFitTrousers1.jpg",JAINISH,https://www.myntra.com/trousers/jainish/jainish-men-grey-checked-smart-slim-fit-trousers/18082144/buy,Men Slim Fit Trousers
